"term","category","weight"
"life","POS_R","-0.078541663"
"love","POS_R","0.7837603493"
"everybody","POS_R","0.0347731256"
"memory","POS_R","0.0368291485"
"today","POS_R","0.1170854216"
"loving","POS_R","0.1742646895"
"me","POS_R","0.0634137221"
"can","POS_R","-0.0563221785"
"growing","POS_R","0.029430594"
"making","POS_R","0.1473842143"
"heart","POS_R","-0.0718585202"
"dedicated","POS_R","0.0517245911"
"awesome","POS_R","0.4480953353"
"fuck","POS_R","-0.2099506367"
"thanking","POS_R","0.0223704083"
"may","POS_R","0.0640866522"
"birthday","POS_R","0.4803804794"
"such","POS_R","0.0739855818"
"guys","POS_R","0.1568213975"
"man","POS_R","0.0406244652"
"grandson","POS_R","0.0134181667"
"cute","POS_R","0.0734375507"
"indeed","POS_R","0.0572818717"
"wishing","POS_R","0.0406317781"
"years","POS_R","0.0116671099"
"cold","POS_R","-0.1109208145"
"thank","POS_R","0.3021367536"
"twitter","POS_R","-0.0511125323"
"pays","POS_R","0.0398023454"
"lunch","POS_R","0.1279341779"
"now","POS_R","-0.140101287"
"bowling","POS_R","0.0622310026"
"el","POS_R","-0.0761253334"
"day","POS_R","-0.0313546318"
"but","POS_R","0.0784301606"
"day","POS_R","0.0152544112"
"are","POS_R","0.0391841744"
"catching","POS_R","0.0813320071"
"girl","POS_R","0.2247699385"
"living","POS_R","0.0676491845"
"you","POS_R","-0.0112141536"
"care","POS_R","0.0891586536"
"it's","POS_R","0.0410090345"
"spending","POS_R","0.0829831842"
"xx","POS_R","0.1275983786"
"tomorrow","POS_R","-0.0331341889"
"little","POS_R","0.1384761811"
"friend","POS_R","0.0522869049"
"eyes","POS_R","-0.0347224791"
"hug","POS_R","0.0183427772"
"that","POS_R","-0.0167314451"
"god","POS_R","-0.0480406421"
"than","POS_R","0.0296224066"
"17","POS_R","0.0176512446"
"future","POS_R","-0.0246384456"
"days","POS_R","0.0124665704"
"were","POS_R","-0.0259166231"
"and","POS_R","0.0965422723"
"angel","POS_R","0.0360393028"
"weekend","POS_R","0.0231025047"
"closer","POS_R","0.0182043697"
"sure","POS_R","0.0460053576"
"and","POS_R","0.0967977643"
"i","POS_R","0.0267054314"
"forever","POS_R","-0.0147739874"
"especially","POS_R","-0.0117975417"
"proud","POS_R","0.3729514352"
"going","POS_R","-0.0243615505"
"thankful","POS_R","0.0846130757"
"truly","POS_R","-0.0443955266"
"celebrate","POS_R","0.0636620266"
"husband","POS_R","0.1102937832"
"y'all","POS_R","0.0407840265"
"anyways","POS_R","0.0746381737"
"surgery","POS_R","0.0830569638"
"y'all","POS_R","0.031235752"
"ways","POS_R","-0.038562057"
"joy","POS_R","0.014080764"
"lives","POS_R","0.0399432495"
"come","POS_R","-0.0857544346"
"hope","POS_R","0.1217289644"
"daddy","POS_R","0.1098039127"
"wheels","POS_R","0.0576847655"
"can't","POS_R","-0.1016333654"
"us","POS_R","0.0328100287"
"us","POS_R","0.0652518284"
"us","POS_R","0.0866991924"
"dad","POS_R","-0.0502489731"
"caring","POS_R","0.0294107872"
"awesome","POS_R","0.0536082513"
"i","POS_R","0.0610353736"
"i","POS_R","0.124166269"
"evening","POS_R","0.0709840496"
"everyday","POS_R","0.0371920835"
"too","POS_R","-0.0677392534"
"week","POS_R","0.0210591759"
"this","POS_R","-0.0139215114"
"them","POS_R","0.0121118352"
"hope","POS_R","0.0553922971"
"being","POS_R","-0.0697896931"
"rest","POS_R","-0.0234756593"
"touch","POS_R","0.038085504"
"around","POS_R","-0.0425087569"
"mom","POS_R","0.107762507"
"world","POS_R","0.1898211073"
"excited","POS_R","0.0566684563"
"thinks","POS_R","-0.0959516173"
"but","POS_R","0.0454923094"
"of","POS_R","-0.022919062"
"the","POS_R","0.0135868249"
"luck","POS_R","0.0393393629"
"road","POS_R","0.0223070099"
"blessed","POS_R","0.097804108"
"your","POS_R","-0.0261718957"
"oh","POS_R","0.0322167384"
"her","POS_R","0.2185702738"
"there","POS_R","-0.0466581355"
"me","POS_R","-0.0328376282"
"me","POS_R","-0.0773077109"
"treat","POS_R","0.0487085783"
"with","POS_R","0.1978982466"
"am","POS_R","-0.0522930832"
"an","POS_R","-0.0247315761"
"as","POS_R","-0.0973112675"
"love","POS_R","0.085202655"
"girlfriend","POS_R","0.0406488198"
"you","POS_R","0.274476044"
"blessing","POS_R","0.0249987957"
"gifts","POS_R","0.0307308199"
"pool","POS_R","0.0314342446"
"thanks","POS_R","0.0415994379"
"wife","POS_R","0.030387701"
"u","POS_R","0.1641553817"
"all","POS_R","0.1135751807"
"forget","POS_R","-0.0178990635"
"decisions","POS_R","0.0447969181"
"children","POS_R","0.0186854783"
"to","POS_R","0.0406319351"
"smile","POS_R","0.2597575256"
"enjoying","POS_R","0.0552065044"
"time","POS_R","0.0164965565"
"sitting","POS_R","0.0432320781"
"very","POS_R","0.1343719831"
"sons","POS_R","0.0869915763"
"fam","POS_R","0.144854508"
"mothers","POS_R","0.0578099443"
"louis","POS_R","0.0481359884"
"list","POS_R","0.0450513143"
"oh","POS_R","0.0829352579"
"you","POS_R","0.1435374343"
"u","POS_R","0.032234573"
"strong","POS_R","0.0564784096"
"pics","POS_R","0.0442440443"
"via","POS_R","-0.0226857052"
"family","POS_R","0.4247290279"
"follower","POS_R","0.0873574025"
"two","POS_R","0.0528323902"
"gorgeous","POS_R","0.1138003326"
"thanks","POS_R","0.0461345565"
"you","POS_R","-0.0651334509"
"town","POS_R","0.0253451988"
"sucks","POS_R","-0.0857297944"
"beautiful","POS_R","0.1972885257"
"share","POS_R","-0.084309145"
"man","POS_R","0.0525067924"
"hugs","POS_R","0.1425504027"
"happy","POS_R","0.0832952248"
"advice","POS_R","0.028006581"
"a","POS_R","-0.0587068201"
"he","POS_R","-0.0242383775"
"granted","POS_R","0.0529394611"
"soon","POS_R","0.0332966082"
"held","POS_R","-0.0155798809"
"through","POS_R","-0.0723841245"
"pray","POS_R","-0.0207800986"
"actually","POS_R","0.0428741248"
"good","POS_R","0.1636586973"
"r","POS_R","0.0398651708"
"aka","POS_R","0.0400355563"
"bigger","POS_R","0.0488096735"
"always","POS_R","0.1895410861"
"bless","POS_R","0.1104281647"
"friendship","POS_R","0.0515245579"
"everyone","POS_R","0.0561800343"
"hard","POS_R","-0.0112613166"
"it","POS_R","0.0557913008"
"1","POS_R","-0.0406105646"
"really","POS_R","-0.0415142391"
"lovers","POS_R","0.0919399668"
"missed","POS_R","0.0780570739"
"the","POS_R","-0.0448058583"
"darling","POS_R","0.0570290091"
"feel","POS_R","0.0294007943"
"never","POS_R","-0.037176781"
"done","POS_R","-0.0385067537"
"miss","POS_R","0.221599499"
"wonderful","POS_R","0.2277124761"
"1","POS_R","-0.0508301077"
"passed","POS_R","0.0273041592"
"mama","POS_R","0.0735302459"
"relationship","POS_R","0.0944905737"
"home","POS_R","0.0529821999"
"u","POS_R","0.0257898884"
"part","POS_R","0.0362054673"
"believe","POS_R","-0.0771414069"
"when","POS_R","0.0490312834"
"u","POS_R","0.0473105408"
"i","POS_R","0.0216093045"
"also","POS_R","-0.0240473301"
"it","POS_R","0.0501673164"
"most","POS_R","0.027335451"
"love","POS_R","-0.0175112859"
"person","POS_R","0.0250021692"
"sometimes","POS_R","-0.0136448075"
"mind","POS_R","-0.0265964801"
"you","POS_R","0.0204188404"
"to","POS_R","0.0282551576"
"heart","POS_R","-0.0153077872"
"pretty","POS_R","0.0184590458"
"lost","POS_R","0.0246078132"
"his","POS_R","-0.0358360253"
"express","POS_R","0.0115054734"
"courage","POS_R","0.077706558"
"him","POS_R","0.1206784322"
"she","POS_R","0.0335470831"
"see","POS_R","-0.013487716"
"are","POS_R","-0.0390212542"
"thank","POS_R","-0.0174774664"
"wait","POS_R","0.0493670142"
"knowing","POS_R","0.0941129747"
"missing","POS_R","0.0849726777"
"both","POS_R","0.0636454028"
"last","POS_R","0.0443769717"
"my","POS_R","0.0359288548"
"sweet","POS_R","0.1098064604"
"church","POS_R","0.0269529384"
"me","POS_R","0.0187131803"
"meeting","POS_R","0.0417624018"
"p","POS_R","0.0282411408"
"lives","POS_R","0.1450603477"
"fun","POS_R","0.1528480625"
"rip","POS_R","-0.0409734959"
"all","POS_R","-0.0804834891"
"all","POS_R","0.0578396554"
"all","POS_R","-0.0577504181"
"spent","POS_R","0.0622388061"
"without","POS_R","0.0218498486"
"person","POS_R","-0.0402493899"
"spend","POS_R","0.0845023992"
"great","POS_R","0.0744714019"
"praying","POS_R","0.0354590644"
"excited","POS_R","0.229391429"
"big","POS_R","0.0200599446"
"here","POS_R","0.0258889644"
"you","POS_R","0.123581732"
"you","POS_R","0.1016703333"
"you","POS_R","-0.02110977"
"some","POS_R","-0.0414059678"
"birthday","POS_R","0.0153938072"
"i","POS_R","-0.0423023396"
"be","POS_R","-0.0567806808"
"bf","POS_R","0.0760196699"
"we","POS_R","0.045544432"
"auntie","POS_R","0.0477072147"
"mommy","POS_R","0.0875165547"
"today","POS_R","0.0248673304"
"today","POS_R","-0.0173666763"
"forward","POS_R","0.0673269097"
"my","POS_R","0.0449200214"
"boys","POS_R","0.0748973122"
"junior","POS_R","0.0487094709"
"minute","POS_R","0.0238016651"
"up","POS_R","-0.0842312063"
"us","POS_R","0.0671798703"
"good","POS_R","0.0417794249"
"peace","POS_R","0.1846290461"
"nice","POS_R","0.0845040001"
"smiles","POS_R","0.0333573681"
"life","POS_R","-0.0784940722"
"she's","POS_R","0.022846252"
"having","POS_R","0.0636235079"
"she","POS_R","0.0546317318"
"moon","POS_R","0.039391352"
"they","POS_R","0.0137715026"
"sent","POS_R","0.0481226594"
"wishes","POS_R","0.0841899853"
"again","POS_R","-0.0161251002"
"marry","POS_R","0.1251837359"
"but","POS_R","0.0436708439"
"waking","POS_R","0.0480397469"
"giving","POS_R","0.0623516015"
"waiting","POS_R","0.0826555013"
"great","POS_R","0.3390126819"
"makes","POS_R","0.0420063422"
"wit","POS_R","0.1331861574"
"heart","POS_R","0.050252358"
"few","POS_R","0.0500409679"
"babe","POS_R","0.1239924114"
"love","POS_R","-0.0105529561"
"baby","POS_R","0.4033322782"
"this","POS_R","-0.1130975079"
"getting","POS_R","0.0271228549"
"praise","POS_R","0.0523948732"
"meet","POS_R","0.0383933246"
"sis","POS_R","0.0514856128"
"love","POS_R","0.1259428358"
"for","POS_R","0.0562365646"
"d","POS_R","0.0680256583"
"love","POS_R","0.0582641453"
"dad","POS_R","0.0747124654"
"kiss","POS_R","-0.0378758442"
"hands","POS_R","-0.0257954852"
"kindness","POS_R","0.0482688863"
"day","POS_R","0.1294250214"
"today","POS_R","0.0390548654"
"our","POS_R","0.077016105"
"special","POS_R","0.2175560222"
"out","POS_R","-0.165252647"
"more","POS_R","0.0832718528"
"princess","POS_R","0.0646749576"
"could","POS_R","-0.0779686623"
"keep","POS_R","0.0120606331"
"you're","POS_R","0.0695335435"
"man","POS_R","0.0614166366"
"god's","POS_R","0.0246329615"
"love","POS_R","0.0404814661"
"loved","POS_R","0.0412084587"
"boring","POS_R","-0.0812638855"
"loves","POS_R","0.2123921125"
"have","POS_R","-0.0353680028"
"afraid","POS_R","0.0444766964"
"congrats","POS_R","0.1089871327"
"able","POS_R","-0.0371410496"
"relatives","POS_R","0.0297847721"
"who","POS_R","-0.0309327378"
"much","POS_R","0.0441713563"
"why","POS_R","-0.194258538"
"baby","POS_R","0.0385068572"
"your","POS_R","0.0704337086"
"bring","POS_R","0.0432718978"
"he","POS_R","-0.03441549"
"now","POS_R","-0.0394612639"
"hope","POS_R","0.0759534746"
"watching","POS_R","0.0771796781"
"words","POS_R","0.0568736734"
"she","POS_R","0.166426725"
"prayers","POS_R","-0.0230666737"
"1","POS_R","-0.0406105646"
"love","POS_R","-0.0451601588"
"girl","POS_R","0.038327569"
"girl","POS_R","-0.0131789928"
"girl","POS_R","0.0656718619"
"merry","POS_R","0.0400162077"
"much","POS_R","0.0552373697"
"will","POS_R","-0.0200466769"
"everyday","POS_R","0.025698289"
"at","POS_R","-0.0535852114"
"helped","POS_R","0.0721969362"
"birthday","POS_R","0.0439732838"
"birthday","POS_R","0.0724925082"
"birthday","POS_R","0.0330927682"
"party","POS_R","0.1298090188"
"you","POS_R","0.029933683"
"upon","POS_R","0.1421687234"
"there","POS_R","-0.0188659742"
"sisters","POS_R","0.0791124698"
"well","POS_R","-0.0182063585"
"wishes","POS_R","0.0432442683"
"know","POS_R","-0.0362347385"
"sissy","POS_R","0.0253912297"
"i","POS_R","0.0270589238"
"twitter","POS_R","-0.1233550101"
"they","POS_R","-0.0133532346"
"home","POS_R","0.0664137122"
"and","POS_R","0.0595311501"
"we","POS_R","0.0325021441"
"life","POS_R","0.0615403916"
"sister","POS_R","0.1489318366"
"rare","POS_R","0.0560179644"
"if","POS_R","-0.0697107809"
"eyes","POS_R","-0.0460746956"
"and","POS_R","0.0484283606"
"day","POS_R","-0.0915268101"
"but","POS_R","-0.0890212792"
"reminds","POS_R","0.0484765244"
"he","POS_R","0.152558627"
"count","POS_R","0.036387465"
"made","POS_R","0.0450351451"
"wish","POS_R","0.1437727717"
"year","POS_R","0.0895369831"
"kisses","POS_R","0.1319282162"
"together","POS_R","0.041444009"
"have","POS_R","0.0223950502"
"xxx","POS_R","0.1274180467"
"friends","POS_R","0.3179941674"
"hate","POS_P","-0.3404164056"
"lord","POS_P","0.2277930702"
"funny","POS_P","0.1048036328"
"tomorrow","POS_P","0.0865028645"
"there","POS_P","0.0127483958"
"and","POS_P","0.0612089468"
"go","POS_P","0.0284657545"
"heading","POS_P","0.0525096163"
"enjoy","POS_P","0.1258431065"
"go","POS_P","0.0188734761"
"fabulous","POS_P","0.0336588451"
"your","POS_P","0.0515889356"
"above","POS_P","0.0126677364"
"new","POS_P","0.1376094742"
"ever","POS_P","0.1681844994"
"well","POS_P","0.0223479263"
"kids","POS_P","-0.0315562447"
"daughter","POS_P","0.1208933451"
"yes","POS_P","0.1288190616"
"sometimes","POS_P","-0.0108327771"
"me","POS_P","0.0500044118"
"brought","POS_P","0.0687964795"
"photo","POS_P","-0.0102317096"
"until","POS_P","0.0899582682"
"holy","POS_P","0.025617151"
"brings","POS_P","-0.0447908016"
"teaching","POS_P","0.0864012175"
"me","POS_P","-0.0718239054"
"to","POS_P","0.0901575581"
"my","POS_P","0.2180526418"
"ceremony","POS_P","0.0160608892"
"recovery","POS_P","0.0520655732"
"amazing","POS_P","0.5358453858"
"funny","POS_P","0.1454124732"
"time","POS_P","0.0367547788"
"first","POS_P","0.0509304268"
"appreciate","POS_P","0.0785132346"
"better","POS_P","0.0702453038"
"safe","POS_P","0.0599529414"
"happy","POS_P","0.086551498"
"each","POS_P","0.046568649"
"the","POS_P","0.0804453367"
"luck","POS_P","0.099060478"
"celebrating","POS_P","0.0420013569"
"rt","POS_P","-0.0118746686"
"god","POS_P","0.4410790736"
"nite","POS_P","0.053846184"
"got","POS_P","0.0567186755"
"turning","POS_P","0.0989930141"
"cutest","POS_P","0.0442297779"
"god","POS_P","-0.014950583"
"i","POS_P","0.0478140396"
"no","POS_P","0.0553653778"
"days","POS_P","0.0696235819"
"will","POS_P","0.0166161102"
"another","POS_P","-0.0986474346"
"everyone","POS_P","0.0285321972"
"everyone","POS_P","0.0414207691"
"girls","POS_P","0.0307735777"
"had","POS_P","0.0247223348"
"her","POS_P","0.05347282"
"took","POS_P","-0.1224302638"
"wisdom","POS_P","0.1015619867"
"morning","POS_P","0.0556718567"
"morning","POS_P","0.0895753935"
"joy","POS_P","0.0904424814"
"feeling","POS_P","0.1171106564"
"now","POS_P","0.0154124978"
"i","POS_P","-0.1016077873"
"i","POS_P","-0.0891989867"
"friends","POS_P","0.011190293"
"friends","POS_P","0.0475329059"
"world","POS_P","0.0265441897"
"thanks","POS_P","0.0131697772"
"singer","POS_P","0.0475311989"
"aunt","POS_P","0.034543676"
"came","POS_P","-0.0261607623"
"saying","POS_P","-0.1697571119"
"it","POS_P","0.0367958757"
"nephew","POS_P","0.0790241304"
"gods","POS_P","0.0716135714"
"rice","POS_P","0.0378536118"
"do","POS_P","-0.1947995437"
"great","POS_P","0.0235663847"
"you","POS_P","0.0246169425"
"thanks","POS_P","0.0468998759"
"yes","POS_P","0.2920425953"
"best","POS_P","0.3006553933"
"and","POS_P","-0.0284540125"
"we","POS_P","-0.0114265641"
"days","POS_P","0.0333897063"
"guys","POS_P","0.02068105"
"guys","POS_P","0.0494467552"
"com","POS_P","-0.0720065311"
"thanks","POS_P","0.0509170147"
"been","POS_P","-0.0707832744"
"much","POS_P","0.1035881691"
"1","POS_P","-0.0187461788"
"lovely","POS_P","0.0741733993"
"life","POS_P","0.2592157462"
"night","POS_P","-0.018664046"
"night","POS_P","-0.021077804"
"child","POS_P","0.0378854243"
"fun","POS_P","0.0547557356"
"thank","POS_P","-0.0263357963"
"have","POS_P","0.0487511528"
"thanks","POS_P","0.0123748186"
"as","POS_P","0.0265010767"
"in","POS_P","-0.0193505501"
"if","POS_P","-0.2966329925"
"things","POS_P","-0.0977494566"
"make","POS_P","0.1230555436"
"supper","POS_P","0.045146986"
"mother's","POS_P","0.0463998789"
"game","POS_P","0.1635840192"
"greatest","POS_P","0.0916963261"
"the","POS_P","0.067114671"
"day","POS_P","-0.0165160036"
"photo","POS_P","-0.0822826767"
"thanks","POS_P","0.2758626927"
"things","POS_P","-0.0214951853"
"had","POS_P","0.0162223971"
"has","POS_P","-0.1622416955"
"gave","POS_P","0.031579963"
"dreams","POS_P","0.0112630802"
"weekend","POS_P","0.0451629748"
"gift","POS_P","0.0809071684"
"night","POS_P","0.0893377566"
"born","POS_P","0.0562055111"
"you","POS_P","-0.010127552"
"day","POS_P","0.0264412298"
"for","POS_P","0.0128258281"
"god","POS_P","-0.0717206415"
"she","POS_P","0.0360011768"
"god","POS_P","0.0402139669"
"adorable","POS_P","0.073901258"
"god","POS_P","0.0689912337"
"dinner","POS_P","0.0466631904"
"tomorrow","POS_P","0.0242628422"
"cherish","POS_P","-0.0412638004"
"tonight","POS_P","0.0166408024"
"thankful","POS_P","0.1938741829"
"you","POS_P","-0.0453235714"
"fucking","POS_P","-0.1315594115"
"way","POS_P","-0.0352042152"
"was","POS_P","-0.055994095"
"happy","POS_P","0.7151969547"
"TRUE","POS_P","-0.0741405533"
"congratulations","POS_P","0.1133847582"
"year","POS_P","0.1169526727"
"daddy","POS_P","0.0309041357"
"proud","POS_P","0.4384056518"
"annoying","POS_P","-0.0691289831"
"shit","POS_P","-0.2023614433"
"family","POS_P","-0.0213105591"
"no","POS_P","-0.2247347518"
"family","POS_P","-0.0392187018"
"test","POS_P","-0.0871885391"
"welcome","POS_P","0.0386647787"
"let's","POS_P","0.1124052445"
"journey","POS_P","0.1104820563"
"weekend","POS_P","0.0341949771"
"together","POS_P","0.1288857094"
"time","POS_P","-0.0117939479"
"grateful","POS_P","0.0987145167"
"21st","POS_P","0.0517561711"
"father","POS_P","0.013330614"
"0","POS_P","-0.0929735409"
"finally","POS_P","0.1898094585"
"d","POS_P","0.4564893172"
"fullest","POS_P","0.0661403091"
"blast","POS_P","0.0712170506"
"brother","POS_P","-0.0168240464"
"team","POS_P","0.1200627148"
"so","POS_P","0.0258752733"
"come","POS_P","0.0155846523"
"amp","POS_P","-0.0492971222"
"filled","POS_P","0.0613871193"
"life","POS_P","0.044220535"
"wait","POS_P","0.2414746086"
"have","POS_P","0.0323371712"
"bob","POS_P","0.0305631045"
"life","POS_P","0.0277750219"
"love","POS_P","0.7654900333"
"fake","POS_P","-0.1004092627"
"positive","POS_P","0.1467381518"
"live","POS_P","-0.0405010009"
"angels","POS_P","0.0214469232"
"today","POS_P","0.0934644034"
"loving","POS_P","0.1055166651"
"soul","POS_P","0.0118620512"
"making","POS_P","0.0581969935"
"awesome","POS_P","0.5182793039"
"fuck","POS_P","-0.1531304931"
"productive","POS_P","0.0513878402"
"thanking","POS_P","0.0770904173"
"be","POS_P","0.0403789009"
"may","POS_P","0.0639651278"
"birthday","POS_P","0.1888859637"
"such","POS_P","0.0399802851"
"truly","POS_P","-0.0318760143"
"guys","POS_P","0.1712376877"
"so","POS_P","0.0381803853"
"cute","POS_P","0.1262834026"
"wishing","POS_P","0.0667947264"
"years","POS_P","-0.0453815692"
"thank","POS_P","0.3905318282"
"twitter","POS_P","-0.0614960355"
"lunch","POS_P","0.1722639505"
"now","POS_P","-0.1271564956"
"rock","POS_P","0.116046307"
"el","POS_P","-0.0437186724"
"square","POS_P","0.0851726143"
"day","POS_P","-0.0696313623"
"day","POS_P","0.088984645"
"yeah","POS_P","0.1263003551"
"are","POS_P","0.0639289245"
"catching","POS_P","0.0274642119"
"ex","POS_P","-0.1044307849"
"year","POS_P","0.1111898436"
"girl","POS_P","0.1408839622"
"surprise","POS_P","0.0195578607"
"living","POS_P","0.1183932106"
"sweet","POS_P","0.2728417717"
"dream","POS_P","0.047944971"
"it's","POS_P","0.0232534607"
"turn","POS_P","0.1051909794"
"one","POS_P","-0.0607676305"
"xx","POS_P","0.1167697377"
"tomorrow","POS_P","0.0671477196"
"little","POS_P","0.0607074236"
"thank","POS_P","0.0195438375"
"eyes","POS_P","-0.0235882188"
"that","POS_P","-0.1000180307"
"god","POS_P","-0.0124005053"
"than","POS_P","0.0335703732"
"bored","POS_P","-0.1652366757"
"future","POS_P","-0.015614864"
"and","POS_P","0.0366083653"
"sure","POS_P","-0.065093332"
"price","POS_P","-0.0686297495"
"and","POS_P","0.0830895889"
"i","POS_P","-0.0750982049"
"forever","POS_P","0.0434287569"
"later","POS_P","0.0177941684"
"home","POS_P","0.0543604307"
"celebrate","POS_P","0.1115421423"
"morning","POS_P","0.0462825488"
"y'all","POS_P","0.0272248504"
"between","POS_P","-0.1698248795"
"come","POS_P","-0.0934234866"
"hope","POS_P","0.0404364747"
"many","POS_P","-0.0434501053"
"wheels","POS_P","0.1001480604"
"can't","POS_P","-0.0482273608"
"us","POS_P","0.1001108936"
"season","POS_P","0.1262036565"
"awesome","POS_P","0.0829083216"
"shopping","POS_P","0.0654351462"
"blessing","POS_P","0.0533298672"
"spirit","POS_P","0.0834887499"
"i","POS_P","-0.0296639619"
"i","POS_P","0.0305553048"
"a","POS_P","-0.0207947855"
"evening","POS_P","0.0185941369"
"everyday","POS_P","-0.0192040065"
"granted","POS_P","-0.0160587685"
"week","POS_P","0.1246352857"
"this","POS_P","-0.0343354636"
"cheers","POS_P","0.1311373587"
"1","POS_P","-0.0375658753"
"them","POS_P","-0.0201007544"
"hope","POS_P","0.0221233738"
"twitter","POS_P","-0.0564124727"
"kill","POS_P","-0.1495968437"
"twitter","POS_P","-0.0150761809"
"lets","POS_P","0.0710827689"
"around","POS_P","0.0192857173"
"make","POS_P","0.0279442859"
"it","POS_P","0.0358915239"
"mom","POS_P","-0.03619812"
"world","POS_P","0.1381694137"
"accepted","POS_P","0.0466796422"
"pounds","POS_P","0.0545818989"
"laughing","POS_P","0.0717006402"
"amazing","POS_P","0.0731861958"
"excited","POS_P","0.1332266498"
"of","POS_P","-0.081391638"
"favorite","POS_P","0.0539512008"
"blessed","POS_P","0.2198306153"
"her","POS_P","-0.0166365941"
"reason","POS_P","0.0577246779"
"stars","POS_P","0.0849065993"
"me","POS_P","-0.0663345219"
"me","POS_P","0.0417655749"
"with","POS_P","0.1086260229"
"buying","POS_P","0.0332908188"
"it","POS_P","0.0418249844"
"am","POS_P","0.0770489721"
"beautiful","POS_P","0.077247238"
"beautiful","POS_P","0.0339352119"
"again","POS_P","-0.0366734421"
"you","POS_P","0.063075785"
"gifts","POS_P","0.0179830099"
"pool","POS_P","0.0362743282"
"all","POS_P","0.0796456302"
"children","POS_P","-0.0323900803"
"champions","POS_P","0.098225003"
"to","POS_P","-0.0364906158"
"smile","POS_P","0.3567474087"
"enjoying","POS_P","0.1058361103"
"very","POS_P","0.1390638539"
"fam","POS_P","0.1703199995"
"heaven","POS_P","0.1038171378"
"mothers","POS_P","-0.0319097625"
"hope","POS_P","0.0486898999"
"yeah","POS_P","0.0715404913"
"you","POS_P","0.04688118"
"sun","POS_P","0.1025103269"
"u","POS_P","0.0199764043"
"full","POS_P","0.1211260118"
"strong","POS_P","0.1377807424"
"bible","POS_P","0.0569329069"
"best","POS_P","0.0399871"
"pics","POS_P","0.0279863324"
"via","POS_P","-0.0513566756"
"family","POS_P","0.1091118986"
"gorgeous","POS_P","0.1159267754"
"more","POS_P","0.09275656"
"karaoke","POS_P","0.0774519094"
"glad","POS_P","0.2252232802"
"sucks","POS_P","-0.1188096914"
"the","POS_P","0.0422850077"
"beautiful","POS_P","0.5577045961"
"me","POS_P","0.0682328127"
"mine","POS_P","0.0476121821"
"hugs","POS_P","0.1029197778"
"happy","POS_P","0.0255615044"
"coming","POS_P","0.174109961"
"a","POS_P","-0.0210935924"
"he","POS_P","0.0513765485"
"out","POS_P","0.017578668"
"dream","POS_P","0.1114940782"
"don't","POS_P","-0.209706001"
"smiling","POS_P","0.0410804963"
"21","POS_P","0.0265433301"
"actually","POS_P","0.0291558103"
"ever","POS_P","0.1722957743"
"good","POS_P","0.4759856242"
"bigger","POS_P","0.043706896"
"always","POS_P","0.1710433058"
"bless","POS_P","0.1665746172"
"friendship","POS_P","0.0112141705"
"everyone","POS_P","0.0751629214"
"house","POS_P","0.0533012294"
"darling","POS_P","0.0706212232"
"ass","POS_P","-0.1943727477"
"expecting","POS_P","0.0742725304"
"done","POS_P","-0.0973213029"
"amazing","POS_P","0.0973658512"
"miss","POS_P","-0.0728599783"
"wonderful","POS_P","0.3028990609"
"home","POS_P","0.0366232962"
"home","POS_P","0.0769961041"
"u","POS_P","0.0413485758"
"u","POS_P","-0.0164226543"
"i","POS_P","0.0587429356"
"now","POS_P","0.0805038079"
"also","POS_P","-0.0860560429"
"it","POS_P","0.0820635936"
"most","POS_P","0.0152863626"
"love","POS_P","0.0708430498"
"nothing","POS_P","0.0234025629"
"mind","POS_P","0.0437289821"
"ugh","POS_P","-0.2742579325"
"to","POS_P","0.0210722751"
"good","POS_P","0.048136949"
"pretty","POS_P","0.1073581147"
"feels","POS_P","0.0925679997"
"him","POS_P","-0.0113057333"
"him","POS_P","0.0296182997"
"see","POS_P","-0.1270254062"
"are","POS_P","0.0309865123"
"thank","POS_P","0.0288249499"
"fans","POS_P","0.0439194534"
"won","POS_P","0.2355831863"
"wait","POS_P","0.1613859489"
"wait","POS_P","0.029916035"
"knowing","POS_P","0.0349981236"
"last","POS_P","-0.0114692404"
"my","POS_P","0.0595221465"
"simply","POS_P","0.0519169515"
"me","POS_P","0.0313032704"
"he","POS_P","0.0323918675"
"understand","POS_P","-0.1847820244"
"fun","POS_P","0.3998927692"
"ready","POS_P","0.0907204818"
"all","POS_P","0.0769449054"
"gonna","POS_P","0.1132001741"
"spent","POS_P","0.0264916481"
"spend","POS_P","0.0217750578"
"great","POS_P","0.0522805268"
"using","POS_P","-0.1031691982"
"great","POS_P","0.0453103593"
"letting","POS_P","0.052314586"
"excited","POS_P","0.5000633631"
"big","POS_P","0.0833158923"
"bit","POS_P","0.1382650887"
"parade","POS_P","0.065680591"
"you","POS_P","0.0521619354"
"you","POS_P","0.0117181306"
"birthday","POS_P","-0.0206456534"
"i","POS_P","-0.0513297671"
"shall","POS_P","0.0639267164"
"we","POS_P","0.0506409774"
"auntie","POS_P","0.0305542243"
"mommy","POS_P","0.1116887527"
"today","POS_P","0.0358759107"
"spending","POS_P","0.092003154"
"today","POS_P","0.0139248079"
"forward","POS_P","0.1295977882"
"they","POS_P","0.039587216"
"us","POS_P","-0.0403158843"
"strong","POS_P","0.0240080873"
"ordered","POS_P","0.0499521919"
"nice","POS_P","0.3299206687"
"smiles","POS_P","0.0931073496"
"ago","POS_P","0.0407732401"
"lead","POS_P","0.0727558821"
"life","POS_P","-0.0611582247"
"having","POS_P","-0.0605292969"
